job,default,cons.price.idx,cons.conf.idx,euribor3m,y
3.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.2,-42.0,4.076,0
1.0,0.0,93.994,-36.4,4.858,0
3.0,1.0,92.893,-46.2,1.313,0
3.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.281,0
2.0,0.0,92.893,-46.2,1.266,0
2.0,0.0,93.075,-47.1,1.405,0
6.0,0.0,93.444,-36.1,4.963,0
4.0,0.0,93.444,-36.1,4.965,0
4.0,0.0,93.444,-36.1,4.967,0
4.0,0.0,93.918,-42.7,4.966,0
2.0,0.0,92.469,-33.6,1.044,1
3.0,0.0,93.075,-47.1,1.405,0
3.0,0.0,93.2,-42.0,4.12,0
6.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,93.444,-36.1,4.966,0
3.0,0.0,93.918,-42.7,4.968,0
5.0,0.0,93.918,-42.7,4.966,0
4.0,0.0,93.444,-36.1,4.965,0
1.0,1.0,94.465,-41.8,4.959,0
2.0,0.0,92.893,-46.2,1.266,0
3.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,92.379,-29.8,0.809,1
3.0,0.0,93.918,-42.7,4.962,0
1.0,0.0,93.918,-42.7,4.962,0
8.0,0.0,93.444,-36.1,4.964,0
4.0,1.0,94.465,-41.8,4.865,0
6.0,0.0,93.2,-42.0,4.076,0
4.0,0.0,93.918,-42.7,4.958,0
1.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,93.994,-36.4,4.856,0
3.0,0.0,92.893,-46.2,1.27,0
4.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,94.465,-41.8,4.961,0
4.0,0.0,93.444,-36.1,4.966,0
2.0,0.0,93.444,-36.1,4.962,0
5.0,0.0,93.444,-36.1,4.966,0
1.0,0.0,93.918,-42.7,4.962,0
6.0,0.0,93.2,-42.0,4.021,0
8.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,93.918,-42.7,4.961,0
4.0,0.0,92.893,-46.2,1.291,0
2.0,0.0,92.893,-46.2,1.299,0
3.0,0.0,93.2,-42.0,4.12,0
4.0,0.0,93.075,-47.1,1.405,1
2.0,0.0,93.444,-36.1,4.963,0
0.0,0.0,93.2,-42.0,4.191,0
2.0,1.0,93.994,-36.4,4.86,0
1.0,1.0,93.444,-36.1,4.97,0
2.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,93.798,-40.4,5.0,1
2.0,0.0,93.444,-36.1,4.964,0
3.0,1.0,94.465,-41.8,4.865,0
8.0,0.0,92.893,-46.2,1.266,0
4.0,1.0,93.444,-36.1,4.968,0
2.0,1.0,94.465,-41.8,4.866,0
4.0,0.0,93.994,-36.4,4.858,1
6.0,0.0,93.918,-42.7,4.962,1
0.0,0.0,92.201,-31.4,0.838,1
3.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,93.369,-34.8,0.636,0
3.0,0.0,92.893,-46.2,1.327,0
2.0,0.0,93.444,-36.1,4.968,0
6.0,0.0,92.649,-30.1,0.715,1
1.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,93.994,-36.4,4.859,0
6.0,0.0,92.201,-31.4,0.883,1
0.0,0.0,93.918,-42.7,4.968,0
1.0,0.0,93.918,-42.7,4.961,0
3.0,1.0,94.465,-41.8,4.959,0
2.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,94.465,-41.8,4.959,0
3.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,93.918,-42.7,4.963,0
10.0,0.0,93.918,-42.7,4.96,0
2.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,92.893,-46.2,1.327,0
3.0,0.0,92.893,-46.2,1.327,0
3.0,1.0,93.994,-36.4,4.858,0
1.0,1.0,93.2,-42.0,4.021,0
8.0,0.0,92.893,-46.2,1.25,0
10.0,0.0,93.918,-42.7,4.968,0
3.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.994,-36.4,4.857,0
2.0,1.0,93.444,-36.1,4.967,1
2.0,0.0,93.994,-36.4,4.857,0
8.0,0.0,94.215,-40.3,0.797,1
0.0,1.0,94.465,-41.8,4.866,0
2.0,1.0,92.893,-46.2,1.25,0
4.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.994,-36.4,4.857,0
8.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,92.893,-46.2,1.25,0
1.0,0.0,93.444,-36.1,4.963,0
0.0,0.0,93.2,-42.0,4.12,0
3.0,1.0,93.994,-36.4,4.859,0
2.0,1.0,94.465,-41.8,4.864,0
3.0,0.0,92.893,-46.2,1.291,0
2.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.918,-42.7,4.962,0
2.0,1.0,93.918,-42.7,4.963,0
4.0,0.0,93.444,-36.1,4.964,0
2.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,94.215,-40.3,0.827,1
10.0,1.0,92.893,-46.2,1.299,0
2.0,0.0,94.601,-49.5,0.972,1
3.0,0.0,92.201,-31.4,0.881,1
5.0,0.0,92.201,-31.4,0.859,1
2.0,0.0,94.215,-40.3,0.889,0
4.0,0.0,93.994,-36.4,4.855,0
6.0,1.0,94.465,-41.8,4.955,0
2.0,0.0,92.963,-40.8,1.26,0
4.0,1.0,93.918,-42.7,4.962,0
3.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.2,-42.0,4.153,0
2.0,1.0,93.2,-42.0,4.191,0
7.0,0.0,93.2,-42.0,4.153,1
2.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.444,-36.1,4.962,0
2.0,0.0,92.893,-46.2,1.27,0
1.0,0.0,94.465,-41.8,4.959,0
2.0,0.0,94.465,-41.8,4.959,0
1.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.075,-47.1,1.423,1
2.0,0.0,94.465,-41.8,4.866,0
6.0,1.0,92.893,-46.2,1.25,0
2.0,0.0,93.075,-47.1,1.453,0
4.0,0.0,92.893,-46.2,1.244,0
11.0,1.0,92.893,-46.2,1.344,0
3.0,0.0,93.2,-42.0,4.191,0
7.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,93.075,-47.1,1.405,0
1.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.444,-36.1,4.968,0
7.0,0.0,93.369,-34.8,0.646,0
2.0,0.0,93.918,-42.7,4.968,0
0.0,1.0,93.994,-36.4,4.857,0
6.0,1.0,94.465,-41.8,4.962,0
7.0,0.0,93.2,-42.0,4.076,0
1.0,0.0,92.893,-46.2,1.266,0
3.0,1.0,93.994,-36.4,4.864,0
6.0,1.0,93.918,-42.7,4.957,0
10.0,0.0,92.893,-46.2,1.25,0
0.0,1.0,93.994,-36.4,4.858,0
3.0,1.0,94.465,-41.8,4.961,0
3.0,0.0,92.893,-46.2,1.244,0
1.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,94.465,-41.8,4.967,0
3.0,1.0,93.994,-36.4,4.86,0
3.0,1.0,94.465,-41.8,4.967,0
1.0,1.0,93.918,-42.7,4.962,0
3.0,0.0,93.444,-36.1,4.965,0
3.0,0.0,92.893,-46.2,1.344,0
2.0,0.0,92.893,-46.2,1.354,0
4.0,0.0,94.215,-40.3,0.87,1
2.0,0.0,93.444,-36.1,4.965,0
1.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,93.444,-36.1,4.966,0
3.0,0.0,94.465,-41.8,4.959,0
10.0,0.0,93.994,-36.4,4.857,0
7.0,0.0,93.994,-36.4,4.859,1
3.0,0.0,92.893,-46.2,1.313,0
2.0,0.0,92.893,-46.2,1.25,0
1.0,1.0,93.994,-36.4,4.858,0
2.0,0.0,92.893,-46.2,1.334,0
1.0,0.0,93.2,-42.0,4.191,0
8.0,0.0,93.918,-42.7,4.963,0
6.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,92.893,-46.2,1.25,0
3.0,0.0,93.918,-42.7,4.963,0
3.0,0.0,94.465,-41.8,4.962,0
2.0,0.0,94.465,-41.8,4.96,0
2.0,0.0,93.918,-42.7,4.961,0
2.0,0.0,93.918,-42.7,4.961,0
2.0,0.0,93.876,-40.0,0.682,0
3.0,1.0,92.893,-46.2,1.334,0
6.0,0.0,94.027,-38.3,0.899,1
4.0,0.0,93.918,-42.7,4.963,0
3.0,0.0,93.994,-36.4,4.859,0
4.0,0.0,94.465,-41.8,4.866,0
4.0,1.0,93.444,-36.1,4.962,0
2.0,0.0,94.465,-41.8,4.864,0
3.0,1.0,93.918,-42.7,4.962,0
2.0,1.0,93.444,-36.1,4.966,0
4.0,0.0,94.465,-41.8,4.959,0
10.0,0.0,93.918,-42.7,4.963,0
0.0,0.0,93.918,-42.7,4.961,0
3.0,0.0,93.918,-42.7,4.961,0
6.0,1.0,94.465,-41.8,4.865,0
4.0,0.0,93.918,-42.7,4.961,0
4.0,1.0,92.893,-46.2,1.344,0
6.0,1.0,94.465,-41.8,4.865,0
5.0,0.0,93.2,-42.0,4.153,0
1.0,0.0,92.649,-30.1,0.714,1
6.0,0.0,93.994,-36.4,4.855,0
0.0,1.0,94.465,-41.8,4.967,0
2.0,0.0,94.465,-41.8,4.961,0
4.0,0.0,94.199,-37.5,0.886,0
4.0,0.0,93.2,-42.0,4.406,0
11.0,0.0,92.431,-26.9,0.728,1
6.0,0.0,94.055,-39.8,0.739,0
1.0,0.0,93.075,-47.1,1.405,0
6.0,0.0,93.749,-34.6,0.64,0
5.0,0.0,93.918,-42.7,4.961,0
10.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.918,-42.7,4.961,0
3.0,0.0,93.994,-36.4,4.855,0
3.0,0.0,93.918,-42.7,4.963,0
0.0,0.0,92.649,-30.1,0.714,0
4.0,0.0,94.215,-40.3,0.793,1
2.0,1.0,92.893,-46.2,1.334,0
2.0,0.0,94.767,-50.8,1.046,0
5.0,0.0,92.431,-26.9,0.72,1
7.0,1.0,94.465,-41.8,4.967,0
2.0,0.0,93.2,-42.0,4.12,1
2.0,0.0,93.994,-36.4,4.855,0
11.0,0.0,92.431,-26.9,0.73,1
3.0,0.0,93.918,-42.7,4.962,0
10.0,1.0,93.994,-36.4,4.857,0
1.0,0.0,94.465,-41.8,4.958,0
6.0,0.0,93.2,-42.0,4.076,0
1.0,0.0,93.918,-42.7,4.957,0
3.0,1.0,93.994,-36.4,4.86,0
2.0,1.0,93.994,-36.4,4.856,0
11.0,1.0,94.027,-38.3,0.9,0
2.0,0.0,92.893,-46.2,1.266,0
4.0,0.0,93.876,-40.0,0.699,1
4.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,93.918,-42.7,4.962,1
10.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.25,0
3.0,0.0,94.465,-41.8,4.96,0
4.0,0.0,93.075,-47.1,1.405,0
3.0,1.0,93.994,-36.4,4.86,1
2.0,0.0,93.444,-36.1,4.965,0
2.0,1.0,93.444,-36.1,4.964,0
1.0,1.0,92.893,-46.2,1.334,0
8.0,0.0,93.918,-42.7,4.962,0
7.0,0.0,94.027,-38.3,0.904,0
3.0,0.0,92.893,-46.2,1.281,0
4.0,0.0,93.444,-36.1,4.965,0
6.0,0.0,92.893,-46.2,1.327,0
3.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.444,-36.1,4.968,0
2.0,0.0,92.379,-29.8,0.819,0
3.0,0.0,94.601,-49.5,0.972,0
2.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.2,-42.0,4.191,0
3.0,1.0,94.465,-41.8,4.864,0
5.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,94.465,-41.8,4.864,0
7.0,0.0,93.994,-36.4,4.864,0
2.0,0.0,93.918,-42.7,4.963,0
6.0,0.0,93.994,-36.4,4.856,0
4.0,0.0,92.201,-31.4,0.825,0
3.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,92.431,-26.9,0.74,0
9.0,1.0,93.994,-36.4,4.857,0
0.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,92.201,-31.4,0.883,0
3.0,1.0,94.465,-41.8,4.959,0
2.0,0.0,93.918,-42.7,4.961,1
3.0,1.0,93.994,-36.4,4.856,1
2.0,1.0,93.2,-42.0,4.021,0
3.0,1.0,93.444,-36.1,4.964,0
1.0,1.0,93.994,-36.4,4.856,0
10.0,0.0,94.199,-37.5,0.882,0
5.0,0.0,93.994,-36.4,4.857,0
3.0,0.0,93.918,-42.7,4.959,0
11.0,0.0,92.469,-33.6,0.908,0
1.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,93.075,-47.1,1.41,0
6.0,0.0,93.2,-42.0,4.021,0
8.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.444,-36.1,4.963,0
3.0,0.0,93.918,-42.7,4.963,1
2.0,1.0,93.994,-36.4,4.86,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,94.465,-41.8,4.866,1
2.0,0.0,93.444,-36.1,4.964,0
3.0,0.0,92.893,-46.2,1.291,0
4.0,0.0,93.918,-42.7,4.963,0
5.0,0.0,93.075,-47.1,1.415,1
8.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,94.465,-41.8,4.865,0
2.0,1.0,93.918,-42.7,4.963,0
2.0,0.0,92.893,-46.2,1.25,0
2.0,0.0,93.075,-47.1,1.41,0
2.0,0.0,92.893,-46.2,1.266,0
2.0,1.0,93.444,-36.1,4.967,0
4.0,0.0,93.444,-36.1,4.964,0
3.0,0.0,93.918,-42.7,4.966,0
2.0,0.0,93.2,-42.0,4.191,0
4.0,0.0,93.994,-36.4,4.86,0
1.0,1.0,93.994,-36.4,4.857,0
3.0,1.0,93.918,-42.7,4.961,0
2.0,0.0,93.444,-36.1,4.964,0
3.0,1.0,94.465,-41.8,4.864,0
2.0,0.0,93.918,-42.7,4.963,1
7.0,0.0,94.055,-39.8,0.748,0
6.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,93.2,-42.0,4.076,0
4.0,0.0,93.444,-36.1,4.97,0
10.0,0.0,93.918,-42.7,4.968,1
2.0,0.0,93.918,-42.7,4.957,0
0.0,1.0,93.918,-42.7,4.961,0
3.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.075,-47.1,1.405,0
3.0,1.0,92.893,-46.2,1.281,0
6.0,0.0,93.2,-42.0,4.076,0
1.0,0.0,94.055,-39.8,0.702,1
2.0,0.0,94.465,-41.8,4.961,0
3.0,0.0,94.465,-41.8,4.96,0
2.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,93.2,-42.0,4.076,0
11.0,0.0,94.601,-49.5,1.0,0
7.0,0.0,93.994,-36.4,4.86,0
0.0,1.0,94.465,-41.8,4.959,0
7.0,0.0,94.465,-41.8,4.959,0
1.0,1.0,93.994,-36.4,4.858,0
2.0,0.0,93.444,-36.1,4.968,0
4.0,0.0,94.465,-41.8,4.959,0
7.0,1.0,93.918,-42.7,4.962,0
8.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,93.994,-36.4,4.857,0
11.0,1.0,94.465,-41.8,4.967,0
3.0,0.0,92.893,-46.2,1.344,0
4.0,0.0,92.893,-46.2,1.299,0
4.0,0.0,92.893,-46.2,1.266,1
6.0,0.0,94.465,-41.8,4.962,0
2.0,0.0,93.2,-42.0,4.12,0
3.0,1.0,94.465,-41.8,4.96,0
8.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,93.075,-47.1,1.365,1
6.0,0.0,92.893,-46.2,1.313,0
3.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,93.2,-42.0,4.076,0
8.0,0.0,93.994,-36.4,4.855,0
3.0,1.0,93.994,-36.4,4.856,0
3.0,0.0,92.649,-30.1,0.718,0
2.0,1.0,93.444,-36.1,4.962,0
4.0,0.0,92.893,-46.2,1.313,0
3.0,1.0,93.994,-36.4,4.86,0
3.0,0.0,93.994,-36.4,4.858,0
3.0,0.0,94.465,-41.8,4.958,0
4.0,0.0,93.918,-42.7,4.963,0
10.0,0.0,93.075,-47.1,1.405,0
2.0,0.0,93.2,-42.0,4.12,0
3.0,0.0,92.893,-46.2,1.313,0
3.0,1.0,93.994,-36.4,4.859,0
2.0,0.0,94.465,-41.8,4.96,0
4.0,0.0,94.465,-41.8,4.961,0
6.0,1.0,93.075,-47.1,1.405,0
0.0,0.0,94.027,-38.3,0.899,1
1.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,93.2,-42.0,4.021,0
3.0,0.0,93.918,-42.7,4.963,0
11.0,0.0,94.027,-38.3,0.898,0
1.0,1.0,94.465,-41.8,4.959,0
4.0,0.0,93.444,-36.1,4.963,0
5.0,0.0,93.075,-47.1,1.498,0
2.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,92.431,-26.9,0.739,1
5.0,0.0,94.199,-37.5,0.884,0
4.0,0.0,94.465,-41.8,4.961,0
7.0,0.0,92.893,-46.2,1.264,1
6.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.444,-36.1,4.965,0
3.0,1.0,92.893,-46.2,1.344,0
2.0,0.0,93.918,-42.7,4.957,0
2.0,0.0,93.994,-36.4,4.86,0
3.0,1.0,94.465,-41.8,4.967,0
4.0,0.0,93.444,-36.1,4.965,0
1.0,0.0,93.994,-36.4,4.857,0
6.0,0.0,93.994,-36.4,4.859,0
4.0,0.0,94.465,-41.8,4.96,0
2.0,0.0,93.444,-36.1,4.968,0
4.0,0.0,93.2,-42.0,4.076,0
4.0,0.0,93.918,-42.7,4.957,0
1.0,1.0,93.918,-42.7,4.962,0
1.0,0.0,93.444,-36.1,4.964,0
4.0,0.0,93.2,-42.0,4.076,0
3.0,1.0,93.994,-36.4,4.864,0
8.0,0.0,93.444,-36.1,4.963,0
1.0,0.0,93.918,-42.7,4.96,0
8.0,0.0,93.918,-42.7,4.96,0
2.0,1.0,93.994,-36.4,4.856,0
0.0,1.0,93.444,-36.1,4.968,0
4.0,0.0,93.994,-36.4,4.857,0
6.0,0.0,93.2,-42.0,4.191,0
5.0,0.0,94.027,-38.3,0.903,0
6.0,0.0,93.075,-47.1,1.405,0
4.0,0.0,93.994,-36.4,4.857,0
3.0,1.0,93.994,-36.4,4.86,0
7.0,0.0,93.749,-34.6,0.659,0
11.0,1.0,93.994,-36.4,4.859,0
3.0,0.0,93.2,-42.0,4.153,0
0.0,0.0,93.444,-36.1,4.965,0
3.0,0.0,93.994,-36.4,4.859,0
3.0,1.0,94.465,-41.8,4.959,0
4.0,0.0,93.444,-36.1,4.966,0
1.0,0.0,93.075,-47.1,1.479,0
2.0,0.0,92.963,-40.8,1.26,0
10.0,0.0,93.2,-42.0,4.076,0
4.0,0.0,92.469,-33.6,1.072,1
2.0,0.0,94.767,-50.8,1.049,1
3.0,1.0,93.075,-47.1,1.405,0
3.0,1.0,93.444,-36.1,4.968,0
3.0,1.0,93.918,-42.7,4.963,1
10.0,1.0,93.2,-42.0,4.191,0
7.0,0.0,93.994,-36.4,4.859,0
2.0,0.0,92.893,-46.2,1.313,0
8.0,0.0,93.075,-47.1,1.365,0
10.0,1.0,92.893,-46.2,1.281,0
3.0,1.0,93.918,-42.7,4.961,0
2.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,93.444,-36.1,4.963,0
3.0,1.0,93.918,-42.7,4.961,0
8.0,0.0,92.893,-46.2,1.264,0
3.0,0.0,93.994,-36.4,4.855,0
3.0,0.0,93.918,-42.7,4.96,0
4.0,0.0,93.444,-36.1,4.963,0
3.0,1.0,94.465,-41.8,4.958,0
2.0,0.0,92.893,-46.2,1.27,0
7.0,1.0,93.994,-36.4,4.856,0
5.0,1.0,93.918,-42.7,4.963,0
3.0,0.0,93.2,-42.0,4.12,0
0.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.444,-36.1,4.968,0
7.0,0.0,93.876,-40.0,0.682,1
1.0,1.0,93.994,-36.4,4.856,0
2.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,93.444,-36.1,4.963,0
1.0,0.0,94.601,-49.5,0.972,0
9.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,93.918,-42.7,4.962,0
2.0,1.0,93.444,-36.1,4.965,1
6.0,0.0,94.027,-38.3,0.899,1
2.0,0.0,94.465,-41.8,4.961,0
3.0,0.0,92.893,-46.2,1.334,0
0.0,0.0,93.994,-36.4,4.86,0
2.0,0.0,93.918,-42.7,4.963,0
8.0,0.0,92.201,-31.4,0.884,0
3.0,0.0,93.994,-36.4,4.857,0
1.0,0.0,94.055,-39.8,0.702,0
3.0,1.0,93.994,-36.4,4.857,0
3.0,0.0,92.893,-46.2,1.266,0
6.0,0.0,93.2,-42.0,4.076,1
2.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,92.893,-46.2,1.291,0
1.0,0.0,93.994,-36.4,4.857,1
8.0,0.0,92.893,-46.2,1.25,0
4.0,0.0,93.876,-40.0,0.677,0
9.0,1.0,93.444,-36.1,4.97,0
10.0,0.0,94.465,-41.8,4.865,0
1.0,0.0,93.918,-42.7,4.963,0
1.0,0.0,92.893,-46.2,1.299,0
2.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,93.2,-42.0,4.191,0
2.0,0.0,93.994,-36.4,4.859,0
8.0,1.0,93.994,-36.4,4.864,0
3.0,1.0,93.918,-42.7,4.962,0
2.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.918,-42.7,4.961,0
3.0,1.0,93.918,-42.7,4.962,0
1.0,1.0,93.918,-42.7,4.962,1
6.0,0.0,92.893,-46.2,1.313,1
2.0,0.0,93.994,-36.4,4.86,1
3.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,92.843,-50.0,1.538,0
6.0,0.0,93.2,-42.0,4.076,0
10.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,93.444,-36.1,4.964,0
2.0,0.0,93.918,-42.7,4.961,0
6.0,0.0,92.963,-40.8,1.268,0
7.0,0.0,93.2,-42.0,4.191,0
6.0,0.0,93.2,-42.0,4.021,0
4.0,0.0,94.465,-41.8,4.959,0
4.0,1.0,94.465,-41.8,4.96,0
2.0,0.0,93.918,-42.7,4.957,0
3.0,1.0,92.893,-46.2,1.334,0
2.0,0.0,93.444,-36.1,4.963,0
11.0,0.0,93.876,-40.0,0.677,1
6.0,0.0,93.918,-42.7,4.963,0
1.0,0.0,92.893,-46.2,1.266,0
1.0,0.0,93.918,-42.7,4.968,0
3.0,0.0,92.893,-46.2,1.334,0
1.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.994,-36.4,4.857,0
1.0,1.0,92.893,-46.2,1.334,0
4.0,0.0,94.465,-41.8,4.961,0
2.0,0.0,93.876,-40.0,0.685,0
3.0,0.0,93.2,-42.0,4.12,0
5.0,0.0,94.601,-49.5,0.987,1
3.0,0.0,92.893,-46.2,1.327,0
6.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,92.963,-40.8,1.252,0
4.0,0.0,93.994,-36.4,4.859,0
1.0,0.0,93.918,-42.7,4.962,0
2.0,0.0,93.918,-42.7,4.963,0
6.0,0.0,93.2,-42.0,4.191,0
3.0,0.0,94.465,-41.8,4.967,0
6.0,1.0,93.994,-36.4,4.857,0
4.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,92.893,-46.2,1.25,0
1.0,0.0,92.201,-31.4,0.884,0
1.0,0.0,93.918,-42.7,4.962,0
6.0,0.0,92.893,-46.2,1.244,0
4.0,0.0,92.201,-31.4,0.859,0
1.0,0.0,93.994,-36.4,4.855,0
1.0,0.0,93.994,-36.4,4.858,0
2.0,0.0,93.918,-42.7,4.962,0
7.0,1.0,93.2,-42.0,4.12,0
2.0,0.0,93.075,-47.1,1.405,0
5.0,0.0,93.918,-42.7,4.963,0
3.0,1.0,92.893,-46.2,1.299,0
2.0,0.0,93.918,-42.7,4.957,0
8.0,1.0,94.465,-41.8,4.947,0
6.0,0.0,93.444,-36.1,4.965,0
4.0,1.0,93.994,-36.4,4.857,0
2.0,0.0,94.215,-40.3,0.81,0
6.0,0.0,92.893,-46.2,1.299,0
6.0,0.0,92.893,-46.2,1.313,1
2.0,0.0,93.994,-36.4,4.857,0
2.0,0.0,94.465,-41.8,4.958,0
2.0,0.0,93.369,-34.8,0.643,1
2.0,0.0,93.918,-42.7,4.963,0
2.0,0.0,93.918,-42.7,4.962,0
3.0,0.0,92.893,-46.2,1.25,0
5.0,1.0,92.431,-26.9,0.728,0
2.0,0.0,93.2,-42.0,4.191,0
6.0,0.0,93.2,-42.0,4.12,1
5.0,0.0,93.444,-36.1,4.965,0
5.0,1.0,93.918,-42.7,4.963,0
3.0,0.0,93.444,-36.1,4.965,0
3.0,1.0,93.918,-42.7,4.962,0
1.0,0.0,94.199,-37.5,0.879,1
5.0,1.0,93.918,-42.7,4.962,0
7.0,0.0,93.918,-42.7,4.962,0
4.0,0.0,93.444,-36.1,4.968,0
1.0,0.0,92.893,-46.2,1.299,0
4.0,0.0,93.444,-36.1,4.966,0
1.0,0.0,93.444,-36.1,4.964,0
5.0,0.0,92.713,-33.0,0.715,1
11.0,0.0,92.431,-26.9,0.739,0
2.0,1.0,93.918,-42.7,4.962,0
1.0,0.0,93.994,-36.4,4.856,0
2.0,0.0,92.431,-26.9,0.72,1
1.0,1.0,93.994,-36.4,4.86,0
6.0,0.0,94.465,-41.8,4.959,0
3.0,0.0,92.379,-29.8,0.741,0
3.0,0.0,93.2,-42.0,4.12,0
2.0,0.0,94.465,-41.8,4.865,0
2.0,0.0,93.075,-47.1,1.406,0
4.0,0.0,93.994,-36.4,4.855,0
2.0,0.0,94.465,-41.8,4.959,0
3.0,0.0,92.893,-46.2,1.281,0
7.0,1.0,93.994,-36.4,4.859,0
2.0,0.0,93.994,-36.4,4.857,0
4.0,0.0,93.075,-47.1,1.405,0
5.0,1.0,93.918,-42.7,4.962,0
2.0,1.0,94.465,-41.8,4.865,0
3.0,0.0,94.465,-41.8,4.864,0
10.0,1.0,93.918,-42.7,4.962,0
3.0,1.0,92.893,-46.2,1.266,1
2.0,0.0,92.893,-46.2,1.281,0
3.0,0.0,92.893,-46.2,1.344,0
3.0,1.0,94.465,-41.8,4.864,0
1.0,1.0,94.465,-41.8,4.959,0
4.0,0.0,93.444,-36.1,4.965,0
2.0,0.0,93.075,-47.1,1.405,0
3.0,1.0,93.994,-36.4,4.856,0
6.0,0.0,92.843,-50.0,1.799,1
4.0,0.0,93.444,-36.1,4.964,0
2.0,1.0,92.893,-46.2,1.299,0
4.0,0.0,92.893,-46.2,1.299,0
2.0,0.0,93.994,-36.4,4.86,0
3.0,0.0,94.465,-41.8,4.961,0
11.0,0.0,94.027,-38.3,0.889,0
2.0,0.0,93.918,-42.7,4.959,0
2.0,0.0,93.918,-42.7,4.961,0
6.0,0.0,93.369,-34.8,0.635,1
5.0,1.0,93.994,-36.4,4.859,0
4.0,1.0,93.918,-42.7,4.963,0
2.0,0.0,92.893,-46.2,1.327,0
6.0,0.0,93.918,-42.7,4.963,0
4.0,0.0,93.444,-36.1,4.963,0
2.0,0.0,93.918,-42.7,4.96,0
4.0,0.0,93.369,-34.8,0.651,0
3.0,1.0,93.994,-36.4,4.858,0
2.0,0.0,92.893,-46.2,1.259,0
